"Exact.Site","Month_Year","Order","BIN","Abundnace","PM2.5","n_smoke","precipitation_accumulation_mm","max_relative_humidity_mean","min_relative_humidity_mean","max_air_temperature_mean_K","wind_speed_ms_mean"
"WR","Dec-22","Diptera","BOLD:AFK1030",25,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK1933",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK2253",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK2537",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK2922",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK4373",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK5087",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK6688",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFK8014",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFL0827",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFL2485",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFL3124",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFL3476",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFL3764",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFL9418",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFL9639",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AFM7813",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Diptera","BOLD:AGR4396",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hemiptera","BOLD:ACA4531",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hemiptera","BOLD:ACN5706",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hemiptera","BOLD:ACN9284",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hemiptera","BOLD:AFL2436",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hemiptera","BOLD:AHA6313",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AAA7636",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AAC1301",27,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AAG8143",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AAL7784",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AAU4877",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ABY3454",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ACO1579",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ACP6476",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ACP6793",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ACX2873",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ACY6440",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ADC7523",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:ADJ5937",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AED9447",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AFB5363",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AFJ2370",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AFJ6445",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AFK0584",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AFK3924",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AFL4828",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Hymenoptera","BOLD:AFM2987",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAA1513",5,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAA6377",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAD6021",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAD8824",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAE9252",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAF9425",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAH4799",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AAL9317",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:ABY6061",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:ACE3622",2,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:ACK3481",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:ACN3924",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Dec-22","Lepidoptera","BOLD:AFN0251",1,5.19999980926514,0,0.4,92.85,53.25,276.8125,3.1875
"WR","Feb-23","Coleoptera","BOLD:ACC1802",6,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Coleoptera","BOLD:AFL1142",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Coleoptera","BOLD:AFL2668",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Coleoptera","BOLD:AFN1528",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Coleoptera","BOLD:AFN3356",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Coleoptera","BOLD:AFO4536",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAA1950",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAA3453",5,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAB2384",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAB7030",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAC4403",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG1742",7,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG2358",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG2484",40,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG2485",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG2486",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG3235",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG3274",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG3313",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG6433",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAG6435",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAH3920",8,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAH3947",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAH4144",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAH4227",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAH7159",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAO7889",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAP3547",8,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAP4684",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAP4758",29,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAP5027",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAP5046",17,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAP8145",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAP9858",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAV0437",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAV5174",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AAZ5604",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ABV3315",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ABW9771",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ABX9781",7,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACA4277",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACA5230",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACA8491",5,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACB2325",19,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACB2954",11,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACB6454",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACB9663",51,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACB9719",8,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACC2962",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACC3723",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACC5411",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACC5589",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACD2294",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACE6670",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACH2511",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACI4123",34,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACJ3194",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACJ9536",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACJ9974",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACM0883",7,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACM0980",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACM1383",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACM1566",170,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACM1802",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN5853",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN6045",28,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN6870",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN7229",12,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN7844",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN8263",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN8960",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN9008",12,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN9229",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACN9972",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACO1129",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACO1770",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACO1906",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP3959",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6526",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6568",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6697",184,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6705",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6812",5,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6827",5,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6936",8,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6972",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP6974",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7022",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7100",73,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7128",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7205",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7211",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7220",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7276",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP7665",7,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACP9261",24,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACT3603",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACX4344",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ACY9394",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ADB8910",3,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ADC9660",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ADG9838",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ADP4240",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:ADP4684",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AEB9455",16,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AEC2134",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AEC5772",5,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AEC6014",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AEW5504",78,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFA5518",5,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFB3005",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFB5772",41,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFJ5939",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFJ9022",108,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK0345",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK1005",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK2253",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK2922",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK5561",10,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK5791",27,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK6688",27,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFK7392",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFL2485",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFL3124",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFM7813",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN5113",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN5337",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN5670",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN5746",9,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN6114",20,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN6278",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN7615",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN7851",11,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN7883",7,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFN8201",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO0438",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO3218",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO3551",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO3772",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO4339",9,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO4470",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO5654",8,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO6501",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFO6776",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFP0146",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFP0441",6,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFP0705",2,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFP1559",4,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
"WR","Feb-23","Diptera","BOLD:AFP3805",1,5.40000009536743,0,0.6,61.3,25.0777777777778,274.622222222222,2.92222222222222
